t, p_b_vpsp_x, p_b_vpsp_y, FL_cw_vp_x, FL_cw_vp_y, FR_cw_vp_x, FR_cw_vp_y, BL_cw_vp_x, BL_cw_vp_y, BR_cw_vp_x, BR_cw_vp_y, FL_ccw_vp_x, FL_ccw_vp_y, FR_ccw_vp_x, FR_ccw_vp_y, BL_ccw_vp_x, BL_ccw_vp_y, BR_ccw_vp_x, BR_ccw_vp_y, FL_vt_x, FL_vt_y, FR_vt_x, FR_vt_y, BL_vt_x, BL_vt_y, BR_vt_x, BR_vt_y
7.701,0.001261333530750447,0.0,0.2065544090534312,0.075,0.19512736680384965,-0.075,-0.20487263319615034,0.075,-0.19344559094656882,-0.075,0.2065544090534312,0.075,0.19512736680384965,-0.075,-0.20487263319615034,0.075,-0.19344559094656882,-0.075,0.3098316727892928,0.11250002149886788,0.29269099427220807,-0.11249997850113211,-0.3073088910671632,0.11249997850113211,-0.29016844187133595,-0.11250002149886788
7.707,0.0013293800779236448,0.0,0.20429307552268075,0.075,0.19747942994578926,-0.075,-0.2025205700542107,0.075,-0.19570692447731924,-0.075,0.20429307552268075,0.075,0.19747942994578926,-0.075,-0.2025205700542107,0.075,-0.19570692447731924,-0.075,0.30643967184495235,0.11250002149886788,0.2962190883108949,-0.11249997850113211,-0.3037807970284763,0.11249997850113211,-0.2935604428156764,-0.11250002149886788
7.712,0.0014061384563268248,0.0,0.20196369544475712,0.075,0.19991115543810278,-0.075,-0.20008884456189718,0.075,-0.1980363045552429,-0.075,0.20196369544475712,0.075,0.19991115543810278,-0.075,-0.20008884456189718,0.075,-0.1980363045552429,-0.075,0.3029456010603464,0.11250002149886788,0.29986667585230725,-0.11249997850113211,-0.30013320948706396,0.11249997850113211,-0.29705451360028234,-0.11250002149886788
7.719,0.0014995847222139258,0.0,0.1995575569884303,0.075,0.20244188985905398,-0.075,-0.19755811014094604,0.075,-0.20044244301156972,-0.075,0.1995575569884303,0.075,0.20244188985905398,-0.075,-0.19755811014094604,0.075,-0.20044244301156972,-0.075,0.2993363926861328,0.11250002149886788,0.303662776758295,-0.11249997850113211,-0.29633710858107626,0.11249997850113211,-0.3006637219744959,-0.11250002149886788
7.724,0.001613531350231942,0.0,0.19705797226621635,0.075,0.20509340440300577,-0.075,-0.19490659559699425,0.075,-0.20294202773378364,-0.075,0.19705797226621635,0.075,0.20509340440300577,-0.075,-0.19490659559699425,0.075,-0.20294202773378364,-0.075,0.295587014886302,0.11250002149886788,0.3076400478141619,-0.11249997850113211,-0.2923598375252094,0.11249997850113211,-0.30441309977432673,-0.11250002149886788
7.730,0.0017582494164585238,0.0,0.19444444091598445,0.075,0.2078998942106448,-0.075,-0.19210010578935516,0.075,-0.20555555908401557,-0.075,0.19444444091598445,0.075,0.2078998942106448,-0.075,-0.19210010578935516,0.075,-0.20555555908401557,-0.075,0.29166671711178127,0.11250002149886788,0.31184978172113575,-0.11249997850113211,-0.28815010361823545,0.11249997850113211,-0.3083333975488475,-0.11250002149886788
7.735,0.0019496277454135458,0.0,0.19168619149952593,0.075,0.21091331583534906,-0.075,-0.18908668416465096,0.075,-0.2083138085004741,-0.075,0.19168619149952593,0.075,0.21091331583534906,-0.075,-0.18908668416465096,0.075,-0.2083138085004741,-0.075,0.287529342196437,0.11250002149886788,0.31636991329439007,-0.11249997850113211,-0.2836299720449812,0.11249997850113211,-0.31247077246419175,-0.11250002149886788
7.742,0.0022194937133430404,0.0,0.18873656375411235,0.075,0.2142227660674516,-0.075,-0.18577723393254836,0.075,-0.21126343624588761,-0.075,0.18873656375411235,0.075,0.2142227660674516,-0.075,-0.18577723393254836,0.075,-0.21126343624588761,-0.075,0.2831048997328012,0.11250002149886788,0.3213340876938848,-0.11249997850113211,-0.2786657976454864,0.11249997850113211,-0.31689521492782746,-0.11250002149886788
7.747,0.0026394340516771447,0.0,0.18551707004076934,0.075,0.2180021815694057,-0.075,-0.1819978184305943,0.075,-0.21448292995923068,-0.075,0.18551707004076934,0.075,0.2180021815694057,-0.075,-0.1819978184305943,0.075,-0.21448292995923068,-0.075,0.27827565823991374,0.11250002149886788,0.32700320986344056,-0.11249997850113211,-0.2729966754759307,0.11249997850113211,-0.321724456420715,-0.11250002149886788
7.753,0.003419251462739567,0.0,0.18187763598909218,0.075,0.22268137375886432,-0.075,-0.1773186262411357,0.075,-0.21812236401090784,-0.075,0.18187763598909218,0.075,0.22268137375886432,-0.075,-0.1773186262411357,0.075,-0.21812236401090784,-0.075,0.2728165061191485,0.11250002149886788,0.33402199680633066,-0.11249997850113211,-0.2659778885330406,0.11249997850113211,-0.32718360854148026,-0.11250002149886788
7.760,0.005593780864196096,0.0,0.1774583845263526,0.075,0.22999999999999998,-0.075,-0.17,0.075,-0.22254161547364743,-0.075,0.1774583845263526,0.075,0.22999999999999998,-0.075,-0.17,0.075,-0.22254161547364743,-0.075,0.26618762765825377,0.11250002149886788,0.34499993407013846,-0.11249997850113211,-0.2549999512692328,0.11249997850113211,-0.333812487002375,-0.11250002149886788
7.766,-0.004296878795836512,0.0,0.17086450570494208,0.07499995700226422,0.22340609105631615,-0.07499995700226422,-0.17659367962242636,0.07499995700226422,-0.22913526497380046,-0.07499995700226422,0.17086450570494208,0.07499995700226422,0.22340609105631615,-0.07499995700226422,-0.17659367962242636,0.07499995700226422,-0.22913526497380046,-0.07499995700226422,0.25629666060025486,0.1124998925056852,0.3351090085050599,-0.1124998925056852,-0.2648904181919279,0.1124998925056852,-0.34370276609673295,-0.1124998925056852
7.771,0.0006484346726418899,0.0,0.1741613826106676,0.07499995700226422,0.22670296796204167,-0.07499995700226422,-0.17329680271670084,0.07499995700226422,-0.22583838806807494,-0.07499995700226422,0.1741613826106676,0.07499995700226422,0.22670296796204167,-0.07499995700226422,-0.17329680271670084,0.07499995700226422,-0.22583838806807494,-0.07499995700226422,0.26124197406873323,0.1124998925056852,0.3400543219735383,-0.1124998925056852,-0.25994510472344945,0.1124998925056852,-0.3387574526282545,-0.1124998925056852
7.777,-0.0018242149736895086,0.0,0.1725129488830785,0.07499995700226422,0.22505453423445257,-0.07499995700226422,-0.17494523644428994,0.07499995700226422,-0.22748682179566404,-0.07499995700226422,0.1725129488830785,0.07499995700226422,0.22505453423445257,-0.07499995700226422,-0.17494523644428994,0.07499995700226422,-0.22748682179566404,-0.07499995700226422,0.25876932442240186,0.1124998925056852,0.33758167232720687,-0.1124998925056852,-0.2624177543697809,0.1124998925056852,-0.34123010227458594,-0.1124998925056852
7.786,-0.0005878936944676005,0.0,0.17333716338424296,0.07499995700226422,0.22587874873561706,-0.07499995700226422,-0.17412102194312548,0.07499995700226422,-0.22666260729449958,-0.07499995700226422,0.17333716338424296,0.07499995700226422,0.22587874873561706,-0.07499995700226422,-0.17412102194312548,0.07499995700226422,-0.22666260729449958,-0.07499995700226422,0.26000564570162377,0.1124998925056852,0.33881799360642884,-0.1124998925056852,-0.26118143309055897,0.1124998925056852,-0.33999378099536404,-0.1124998925056852
7.793,-0.0012060525621117452,0.0,0.1729250573149724,0.07499995700226422,0.22546664266634647,-0.07499995700226422,-0.17453312801239604,0.07499995700226422,-0.22707471336377014,-0.07499995700226422,0.1729250573149724,0.07499995700226422,0.22546664266634647,-0.07499995700226422,-0.17453312801239604,0.07499995700226422,-0.22707471336377014,-0.07499995700226422,0.2593874868339796,0.1124998925056852,0.3381998347387847,-0.1124998925056852,-0.26179959195820307,0.1124998925056852,-0.3406119398630082,-0.1124998925056852
7.800,-0.0008969740142705102,0.0,0.17313110975895354,0.07499995700226422,0.22567269511032767,-0.07499995700226422,-0.17432707556841487,0.07499995700226422,-0.22686866091978897,-0.07499995700226422,0.17313110975895354,0.07499995700226422,0.22567269511032767,-0.07499995700226422,-0.17432707556841487,0.07499995700226422,-0.22686866091978897,-0.07499995700226422,0.2596965653818208,0.1124998925056852,0.3385089132866259,-0.1124998925056852,-0.26149051341036184,0.1124998925056852,-0.34030286131516696,-0.1124998925056852
7.807,-0.0010515128452019407,0.0,0.17302808383228918,0.07499995700226422,0.2255696691836633,-0.07499995700226422,-0.17443010149507923,0.07499995700226422,-0.22697168684645333,-0.07499995700226422,0.17302808383228918,0.07499995700226422,0.2255696691836633,-0.07499995700226422,-0.17443010149507923,0.07499995700226422,-0.22697168684645333,-0.07499995700226422,0.25954202655088937,0.1124998925056852,0.3383543744556945,-0.1124998925056852,-0.2616450522412933,0.1124998925056852,-0.3404574001460984,-0.1124998925056852
7.815,-0.000974243651230236,0.0,0.17307959664795866,0.07499995700226422,0.22562118199933276,-0.07499995700226422,-0.17437858867940975,0.07499995700226422,-0.22692017403078388,-0.07499995700226422,0.17307959664795866,0.07499995700226422,0.22562118199933276,-0.07499995700226422,-0.17437858867940975,0.07499995700226422,-0.22692017403078388,-0.07499995700226422,0.2596192957448611,0.1124998925056852,0.33843164364966616,-0.1124998925056852,-0.26156778304732153,0.1124998925056852,-0.34038013095212666,-0.1124998925056852
7.822,-0.0010128781374693918,0.0,0.17305384031395507,0.07499995700226422,0.2255954256653292,-0.07499995700226422,-0.17440434501341334,0.07499995700226422,-0.22694593036478744,-0.07499995700226422,0.17305384031395507,0.07499995700226422,0.2255954256653292,-0.07499995700226422,-0.17440434501341334,0.07499995700226422,-0.22694593036478744,-0.07499995700226422,0.2595806612586219,0.1124998925056852,0.33839300916342707,-0.1124998925056852,-0.26160641753356073,0.1124998925056852,-0.3404187654383658,-0.1124998925056852
7.830,-0.000993560949723013,0.0,0.1730667184440414,0.07499995700226422,0.2256083037954155,-0.07499995700226422,-0.17439146688332702,0.07499995700226422,-0.22693305223470114,-0.07499995700226422,0.1730667184440414,0.07499995700226422,0.2256083037954155,-0.07499995700226422,-0.17439146688332702,0.07499995700226422,-0.22693305223470114,-0.07499995700226422,0.25959997844636834,0.1124998925056852,0.3384123263511734,-0.1124998925056852,-0.26158710034581434,0.1124998925056852,-0.34039944825061946,-0.1124998925056852
7.838,-0.0010032195159096896,0.0,0.1730602793974559,0.07499995700226422,0.22560186474883004,-0.07499995700226422,-0.1743979059299125,0.07499995700226422,-0.2269394912812866,-0.07499995700226422,0.1730602793974559,0.07499995700226422,0.22560186474883004,-0.07499995700226422,-0.1743979059299125,0.07499995700226422,-0.2269394912812866,-0.07499995700226422,0.2595903198801816,0.1124998925056852,0.33840266778498673,-0.1124998925056852,-0.261596758912001,0.1124998925056852,-0.34040910681680614,-0.1124998925056852
7.844,-0.000998390246659528,0.0,0.17306349891151987,0.07499995700226422,0.22560508426289397,-0.07499995700226422,-0.17439468641584854,0.07499995700226422,-0.22693627176722267,-0.07499995700226422,0.17306349891151987,0.07499995700226422,0.22560508426289397,-0.07499995700226422,-0.17439468641584854,0.07499995700226422,-0.22693627176722267,-0.07499995700226422,0.2595951491494318,0.1124998925056852,0.3384074970542369,-0.1124998925056852,-0.26159192964275085,0.1124998925056852,-0.340404277547556,-0.1124998925056852
7.850,-0.0010008048743630343,0.0,0.17306188915910228,0.07499995700226422,0.22560347451047638,-0.07499995700226422,-0.17439629616826613,0.07499995700226422,-0.22693788151964026,-0.07499995700226422,0.17306188915910228,0.07499995700226422,0.22560347451047638,-0.07499995700226422,-0.17439629616826613,0.07499995700226422,-0.22693788151964026,-0.07499995700226422,0.2595927345217283,0.1124998925056852,0.3384050824265334,-0.1124998925056852,-0.26159434427045436,0.1124998925056852,-0.3404066921752595,-0.1124998925056852
7.856,-0.0009995975639720406,0.0,0.1730626940330039,0.07499995700226422,0.225604279384378,-0.07499995700226422,-0.17439549129436452,0.07499995700226422,-0.22693707664573864,-0.07499995700226422,0.1730626940330039,0.07499995700226422,0.225604279384378,-0.07499995700226422,-0.17439549129436452,0.07499995700226422,-0.22693707664573864,-0.07499995700226422,0.2595939418321193,0.1124998925056852,0.3384062897369244,-0.1124998925056852,-0.26159313696006337,0.1124998925056852,-0.3404054848648685,-0.1124998925056852
7.861,-0.0010002012174371855,0.0,0.17306229159720665,0.07499995700226422,0.22560387694858078,-0.07499995700226422,-0.17439589373016176,0.07499995700226422,-0.22693747908153586,-0.07499995700226422,0.17306229159720665,0.07499995700226422,0.22560387694858078,-0.07499995700226422,-0.17439589373016176,0.07499995700226422,-0.22693747908153586,-0.07499995700226422,0.25959333817865415,0.1124998925056852,0.3384056860834593,-0.1124998925056852,-0.2615937406135285,0.1124998925056852,-0.3404060885183336,-0.1124998925056852
7.869,-0.000999899391569789,0.0,0.17306249281452848,0.07499995700226422,0.2256040781659026,-0.07499995700226422,-0.17439569251283993,0.07499995700226422,-0.22693727786421405,-0.07499995700226422,0.17306249281452848,0.07499995700226422,0.2256040781659026,-0.07499995700226422,-0.17439569251283993,0.07499995700226422,-0.22693727786421405,-0.07499995700226422,0.2595936400045215,0.1124998925056852,0.33840598790932663,-0.1124998925056852,-0.2615934387876611,0.1124998925056852,-0.34040578669246624,-0.1124998925056852
7.875,-0.0010000503040709513,0.0,0.17306239220615593,0.07499995700226422,0.22560397755753006,-0.07499995700226422,-0.17439579312121248,0.07499995700226422,-0.22693737847258658,-0.07499995700226422,0.17306239220615593,0.07499995700226422,0.22560397755753006,-0.07499995700226422,-0.17439579312121248,0.07499995700226422,-0.22693737847258658,-0.07499995700226422,0.2595934890920204,0.1124998925056852,0.3384058369968255,-0.1124998925056852,-0.2615935897001623,0.1124998925056852,-0.3404059376049674,-0.1124998925056852
7.880,-0.0009999748480366139,0.0,0.17306244251019806,0.07499995700226422,0.2256040278615722,-0.07499995700226422,-0.17439574281717035,0.07499995700226422,-0.22693732816854448,-0.07499995700226422,0.17306244251019806,0.07499995700226422,0.2256040278615722,-0.07499995700226422,-0.17439574281717035,0.07499995700226422,-0.22693732816854448,-0.07499995700226422,0.2595935645480547,0.1124998925056852,0.33840591245285984,-0.1124998925056852,-0.2615935142441279,0.1124998925056852,-0.34040586214893304,-0.1124998925056852
7.886,-0.001000012575945633,0.0,0.1730624173582491,0.07499995700226422,0.2256040027096232,-0.07499995700226422,-0.17439576796911932,0.07499995700226422,-0.22693735332049345,-0.07499995700226422,0.1730624173582491,0.07499995700226422,0.2256040027096232,-0.07499995700226422,-0.17439576796911932,0.07499995700226422,-0.22693735332049345,-0.07499995700226422,0.2595935268201457,0.1124998925056852,0.3384058747249508,-0.1124998925056852,-0.26159355197203693,0.1124998925056852,-0.34040589987684206,-0.1124998925056852
7.892,-0.000999993712045219,0.0,0.1730624299341875,0.07499995700226422,0.2256040152855616,-0.07499995700226422,-0.17439575539318092,0.07499995700226422,-0.22693734074455504,-0.07499995700226422,0.1730624299341875,0.07499995700226422,0.2256040152855616,-0.07499995700226422,-0.17439575539318092,0.07499995700226422,-0.22693734074455504,-0.07499995700226422,0.2595935456840461,0.1124998925056852,0.3384058935888512,-0.1124998925056852,-0.26159353310813654,0.1124998925056852,-0.34040588101294167,-0.1124998925056852
7.898,0.00184765827951891,0.0,0.1768593967203485,0.075,0.2256041383371722,-0.075,-0.17439586166282783,0.075,-0.22314060327965152,-0.075,0.1768593967203485,0.075,0.2256041383371722,-0.075,-0.17439586166282783,0.075,-0.22314060327965152,-0.075,0.2652890443834987,0.11249997850113211,0.33840627217553915,-0.11250002149886788,-0.2615938424850896,0.11250002149886788,-0.3347108409558726,-0.11249997850113211
7.902,0.000496759574185407,0.0,0.1779058574702596,0.075,0.22275648005765325,-0.075,-0.17724351994234672,0.075,-0.2220941425297404,-0.075,0.1779058574702596,0.075,0.22275648005765325,-0.075,-0.17724351994234672,0.075,-0.2220941425297404,-0.075,0.26685873520839576,0.11249997850113211,0.33413478393997503,-0.11250002149886788,-0.26586533072065366,0.11250002149886788,-0.33314115013097556,-0.11249997850113211
7.908,0.001192907238487681,0.0,0.18033081467962564,0.075,0.22125972048346787,-0.075,-0.17874027951653215,0.075,-0.21966918532037438,-0.075,0.18033081467962564,0.075,0.22125972048346787,-0.075,-0.17874027951653215,0.075,-0.21966918532037438,-0.075,0.270496170327327,0.11249997850113211,0.33188964414964844,-0.11250002149886788,-0.2681104705109803,0.11250002149886788,-0.32950371501204434,-0.11249997850113211
7.914,0.0008974616568007687,0.0,0.18212979523871803,0.075,0.21906681324498017,-0.075,-0.18093318675501985,0.075,-0.21787020476128197,-0.075,0.18212979523871803,0.075,0.21906681324498017,-0.075,-0.18093318675501985,0.075,-0.21787020476128197,-0.075,0.273194640650285,0.11249997850113211,0.3286002826633166,-0.11250002149886788,-0.27139983199731216,0.11250002149886788,-0.3268052446890863,-0.11249997850113211
7.920,0.0010872529547674564,0.0,0.18428031273304746,0.075,0.2171693515881794,-0.075,-0.18283064841182062,0.075,-0.21571968726695256,-0.075,0.18428031273304746,0.075,0.2171693515881794,-0.075,-0.18283064841182062,0.075,-0.21571968726695256,-0.075,0.27642041627532987,0.11249997850113211,0.3257540896342051,-0.11250002149886788,-0.2742460250264237,0.11250002149886788,-0.3235794690640414,-0.11249997850113211
7.926,0.0010467199431336977,0.0,0.186313522459728,0.075,0.21508209863341193,-0.075,-0.1849179013665881,0.075,-0.21368647754027204,-0.075,0.186313522459728,0.075,0.21508209863341193,-0.075,-0.1849179013665881,0.075,-0.21368647754027204,-0.075,0.27947023028252793,0.11249997850113211,0.3226232096037395,-0.11250002149886788,-0.2773769050568892,0.11250002149886788,-0.3205296550568434,-0.11249997850113211
7.932,0.0011230607209025828,0.0,0.18846203090826608,0.075,0.21303537869027822,-0.075,-0.1869646213097218,0.075,-0.2115379690917339,-0.075,0.18846203090826608,0.075,0.21303537869027822,-0.075,-0.1869646213097218,0.075,-0.2115379690917339,-0.075,0.2826929923394617,0.11249997850113211,0.31955312910234346,-0.11250002149886788,-0.2804469855582853,0.11250002149886788,-0.3173068929999095,-0.11249997850113211
